day of year,2014
1,0.6073900870768099
2,0.6083642451426825
3,0.6093224605002218
4,0.6102648538497387
5,0.6110768482226078
6,0.6118763335484944
7,0.6127758387369292
8,0.6136599745435084
9,0.614421356610211
10,0.6151705926738358
11,0.6160130850412906
12,0.6168406606530562
13,0.6176534402094438
14,0.618352845412841
15,0.6190405644687726
16,0.6198132772338493
17,0.6205716465697142
18,0.6212238058740587
19,0.6218646420748419
20,0.6225841893413538
21,0.6232898458048208
22,0.6239817321655537
23,0.62457617872227
24,0.6251597620310371
25,0.6258144029702304
26,0.6264557264328562
27,0.627006293497633
28,0.6275463603583652
29,0.6281516831214093
30,0.6287441410340525
31,0.6293238547966058
32,0.6298209732294314
33,0.6303080513138246
34,0.6308533410246095
35,0.6313863392114711
36,0.6318429445594709
37,0.6322898726029424
38,0.6327896914599938
39,0.6332776714192881
40,0.6337539331811367
41,0.6341613540128622
42,0.6345595573956719
43,0.6350042164755235
44,0.6354376099840957
45,0.635807884138109
46,0.6361693038871108
47,0.636572339435644
48,0.6369645620390645
49,0.6373460923976833
50,0.6376714461510992
51,0.6379884053551161
52,0.6383411544015092
53,0.638683663829267
54,0.6389752373120844
55,0.6392587792894068
56,0.6395737521268969
57,0.6398789379719183
58,0.6401382163637456
59,0.6403898262939824
60,0.6406687202706941
61,0.6409382798811035
62,0.6411986258255219
63,0.6414191291599337
64,0.6416324238883675
65,0.6418680546122892
66,0.6420949242963867
67,0.642286498946922
68,0.6424712280353837
69,0.6426746272209425
70,0.6428697179928432
71,0.6430566210513969
72,0.643213684760194
73,0.6433643627625294
74,0.6435293719703581
75,0.6436866460910062
76,0.6438181475230403
77,0.6439436262925171
78,0.6440802512843982
79,0.6442095938152652
80,0.6443317745854293
81,0.6444330291914021
82,0.6445287209904299
83,0.6446318292796402
84,0.6447282284343142
85,0.6448072871706373
86,0.64488114614392
87,0.644959717539598
88,0.6450320324269063
89,0.6450982115061559
90,0.6451512875320947
91,0.6451996236506055
92,0.6452495516186723
93,0.645293796404847
94,0.64532804296825
95,0.645357912668129
96,0.645387151065079
97,0.6454111589063034
98,0.6454300568921132
99,0.6454425848608089
100,0.6454511958215932
101,0.6454566640659914
102,0.6454574750811418
103,0.645454539994415
104,0.6454480509436811
105,0.645436676939378
106,0.6454210983319933
107,0.645404185369453
108,0.6453840814868096
109,0.6453575625819296
110,0.6453272917001346
111,0.6452933895417354
112,0.6452609033276695
113,0.6452256860491129
114,0.6451824202410317
115,0.6451359757825131
116,0.645092878099747
117,0.6450474123963947
118,0.6449928490101519
119,0.6449355595996382
120,0.6448756648651645
121,0.6448212580465501
122,0.6447649430629616
123,0.6446985060485773
124,0.6446299163363995
125,0.6445682644561982
126,0.6445050674549274
127,0.6444311801847968
128,0.6443555928430393
129,0.6442784261299661
130,0.6442097292295936
131,0.6441399470637639
132,0.6440590594405511
133,0.6439847898947332
134,0.6439083660542587
135,0.64382986253658
136,0.6437506621048231
137,0.6436708642129793
138,0.6435905683150405
139,0.6435098738649981
140,0.6434288803168441
141,0.6433476871245699
142,0.6432663937421673
143,0.6431850996236279
144,0.6431039042229435
145,0.6430229069941057
146,0.642942207391106
147,0.6428619048679362
148,0.6427820988785881
149,0.6427028888770531
150,0.6426113894507184
151,0.6425209419318342
152,0.6424444368351719
153,0.6423689586936204
154,0.6422946069611708
155,0.642221481091815
156,0.6421496805395447
157,0.6420793047583516
158,0.6420104532022272
159,0.6419432253251632
160,0.6418777205811513
161,0.6418140384241834
162,0.6417522783082508
163,0.6416925396873453
164,0.6416349220154588
165,0.6415795247465824
166,0.6415264473347084
